ARTWORK,DATE,SOURCE TITLE,SOURCE IMAGE
"src: https://static.jojowiki.com/images/thumb/2/22/latest/20220526052123/Chapter_57_Cover_B_JoJonium.jpg/120px-Chapter_57_Cover_B_JoJonium.jpg
alt: Chapter 57 Cover B JoJonium.jpg
","February 8, 1988",Weekly Shonen Jump 1988 Issue #9 (Color Page),"src: https://static.jojowiki.com/images/thumb/7/74/latest/20230106210606/Chapter_57_Magazine_cover_A.jpg/120px-Chapter_57_Magazine_cover_A.jpg
alt: Chapter 57 Magazine cover A.jpg
"
"src: https://static.jojowiki.com/images/thumb/f/f0/latest/20221127172526/JumpComics10C2.png/120px-JumpComics10C2.png
alt: JumpComics10C2.png
","March 7, 1988",Weekly Shonen Jump 1988 Issue #13 (Cover),"src: https://static.jojowiki.com/images/thumb/e/ee/latest/20200509220744/Weekly_Jump_Mar_7%2C_1988.png/120px-Weekly_Jump_Mar_7%2C_1988.png
alt: Weekly Jump Mar 7, 1988.png
"
"src: https://static.jojowiki.com/images/thumb/c/cd/latest/20221127173916/Joseph_WSJ_1988_13.png/120px-Joseph_WSJ_1988_13.png
alt: Joseph WSJ 1988 13.png
","March 7, 1988",Weekly Shonen Jump 1988 Issue #13 (Inside Illustration),"src: https://static.jojowiki.com/images/thumb/b/b9/latest/20221127173923/WSJ_1988_13_Jump_Heroes.png/120px-WSJ_1988_13_Jump_Heroes.png
alt: WSJ 1988 13 Jump Heroes.png
src: https://static.jojowiki.com/images/thumb/e/ee/latest/20200509220744/Weekly_Jump_Mar_7%2C_1988.png/120px-Weekly_Jump_Mar_7%2C_1988.png
alt: Weekly Jump Mar 7, 1988.png
"
"src: https://static.jojowiki.com/images/thumb/6/6d/latest/20201220224236/JumpComics3clean.jpg/120px-JumpComics3clean.jpg
alt: JumpComics3clean.jpg
","April 8, 1988",Jump Comics Volume 3 (Cover),"src: https://static.jojowiki.com/images/thumb/d/d4/latest/20220701223414/Volume_3.jpg/120px-Volume_3.jpg
alt: Volume 3.jpg
"
"src: https://static.jojowiki.com/images/thumb/3/3d/latest/20200116204954/JumpComics3Spine.png/120px-JumpComics3Spine.png
alt: JumpComics3Spine.png
","April 8, 1988",Jump Comics Volume 3 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/2/21/latest/20210526185112/Vol4_cover_art.png/120px-Vol4_cover_art.png
alt: Vol4 cover art.png
src: https://static.jojowiki.com/images/thumb/3/38/latest/20230220090541/Jonathanjoestarclean.png/120px-Jonathanjoestarclean.png
alt: Jonathanjoestarclean.png
","June 10, 1988",Jump Comics Volume 4 (Cover),"src: https://static.jojowiki.com/images/thumb/e/e0/latest/20191015215852/Volume_4.jpg/120px-Volume_4.jpg
alt: Volume 4.jpg
"
"src: https://static.jojowiki.com/images/thumb/c/c2/latest/20200116205038/JumpComics4Spine.png/120px-JumpComics4Spine.png
alt: JumpComics4Spine.png
","June 10, 1988",Jump Comics Volume 4 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/1/1d/latest/20191015213258/JumpComics11C2.png/120px-JumpComics11C2.png
alt: JumpComics11C2.png
","July 18, 1988",Weekly Shonen Jump 1988 Issue #32 (Cover),"src: https://static.jojowiki.com/images/thumb/c/c8/latest/20200510191254/Weekly_Jump_July_18%2C_1988_20th_Anniversary.png/120px-Weekly_Jump_July_18%2C_1988_20th_Anniversary.png
alt: Weekly Jump July 18, 1988 20th Anniversary.png
"
"src: https://static.jojowiki.com/images/thumb/2/2f/latest/20200116205544/JosephJoestarPose.png/120px-JosephJoestarPose.png
alt: JosephJoestarPose.png
","July 25, 1988",Weekly Shonen Jump 1988 Issue #33 (Cover),"src: https://static.jojowiki.com/images/thumb/8/8f/latest/20230107210648/Weekly_Jump_July_25%2C_1988.png/120px-Weekly_Jump_July_25%2C_1988.png
alt: Weekly Jump July 25, 1988.png
"
"src: https://static.jojowiki.com/images/thumb/3/3c/latest/20220104224539/Chapter_81_JoJonium.png/120px-Chapter_81_JoJonium.png
alt: Chapter 81 JoJonium.png
","July 25, 1988",Weekly Shonen Jump 1988 Issue #33 (Color Page),"src: https://static.jojowiki.com/images/thumb/1/17/latest/20230108002044/Chapter_81_Magazine_Cover_A.png/120px-Chapter_81_Magazine_Cover_A.png
alt: Chapter 81 Magazine Cover A.png
"
"src: https://static.jojowiki.com/images/thumb/0/0e/latest/20200116060112/WSJ1988No33D.png/120px-WSJ1988No33D.png
alt: WSJ1988No33D.png
","July 25, 1988",Weekly Shonen Jump 1988 Issue #33 (Title Page),"src: https://static.jojowiki.com/images/thumb/9/9d/latest/20230108211204/Chapter_81_Magazine_Cover_B.jpg/120px-Chapter_81_Magazine_Cover_B.jpg
alt: Chapter 81 Magazine Cover B.jpg
"
"src: https://static.jojowiki.com/images/thumb/6/61/latest/20221110202016/Araki_Taro-kun.png/120px-Araki_Taro-kun.png
alt: Araki Taro-kun.png
","August 10, 1988",Kenritsu Umisora Koko Yakyu Buin Yamashita Taro-kun Volume 5 - Afterword(Inside Illustration),"src: https://static.jojowiki.com/images/thumb/2/25/latest/20230303232336/Araki_taro-kun.jpg/150px-Araki_taro-kun.jpg
alt: Araki taro-kun.jpg
src: https://static.jojowiki.com/images/thumb/c/c6/latest/20221102030519/Taro-kun_Volume_5.jpg/120px-Taro-kun_Volume_5.jpg
alt: Taro-kun Volume 5.jpg
"
"src: https://static.jojowiki.com/images/thumb/e/ee/latest/20191015214032/JumpComics5.png/120px-JumpComics5.png
alt: JumpComics5.png
","August 10, 1988",Jump Comics Volume 5 (Cover),"src: https://static.jojowiki.com/images/thumb/1/15/latest/20191015220014/Volume_5.jpg/120px-Volume_5.jpg
alt: Volume 5.jpg
"
"src: https://static.jojowiki.com/images/thumb/6/62/latest/20191015214541/JumpComics5Spine.png/120px-JumpComics5Spine.png
alt: JumpComics5Spine.png
","August 10, 1988",Jump Comics Volume 5 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/5/56/latest/20220104224723/Chapter_90_JoJonium.png/120px-Chapter_90_JoJonium.png
alt: Chapter 90 JoJonium.png
","September 26, 1988",Weekly Shonen Jump 1988 Issue #42 (Color Page),"src: https://static.jojowiki.com/images/thumb/9/9a/latest/20230108000833/Chapter_90_Magazine_Cover_A.png/120px-Chapter_90_Magazine_Cover_A.png
alt: Chapter 90 Magazine Cover A.png
"
"src: https://static.jojowiki.com/images/thumb/3/35/latest/20200116212125/WSJ1988No42clean.jpg/120px-WSJ1988No42clean.jpg
alt: WSJ1988No42clean.jpg
","September 26, 1988",Weekly Shonen Jump 1988 Issue #42 (Title Page),"src: https://static.jojowiki.com/images/thumb/c/ca/latest/20230218181736/Chapter_90_Magazine_Cover_B.jpg/120px-Chapter_90_Magazine_Cover_B.jpg
alt: Chapter 90 Magazine Cover B.jpg
"
"src: https://static.jojowiki.com/images/thumb/9/95/latest/20191015214053/JumpComics6Spine.png/120px-JumpComics6Spine.png
alt: JumpComics6Spine.png
","October 7, 1988",Jump Comics Volume 6 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/5/56/latest/20220402213532/Asahi_Shimbun_1988_Drawing.png/100px-Asahi_Shimbun_1988_Drawing.png
alt: Asahi Shimbun 1988 Drawing.png
","December 1, 1988",Asahi Shimbun 1988 (12/1/1988) Morning EditionWorld Design Exhibition 1989 Advertisement (Original Illustration),"src: https://static.jojowiki.com/images/thumb/1/1c/latest/20220402213532/World_Design_Exhibition_1989_Advertisement.png/130px-World_Design_Exhibition_1989_Advertisement.png
alt: World Design Exhibition 1989 Advertisement.png
"
"src: https://static.jojowiki.com/images/thumb/5/5b/latest/20191015220135/JumpComics7Spine.png/120px-JumpComics7Spine.png
alt: JumpComics7Spine.png
","December 6, 1988",Jump Comics Volume 7 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/d/df/latest/20200116210928/WSJ1988No53C.jpg/120px-WSJ1988No53C.jpg
alt: WSJ1988No53C.jpg
","December 12, 1988",Weekly Shonen Jump 1988 Issue #53 (Cover),"src: https://static.jojowiki.com/images/thumb/6/6d/latest/20230107191119/Weekly_Jump_Dec_12%2C_1988.png/120px-Weekly_Jump_Dec_12%2C_1988.png
alt: Weekly Jump Dec 12, 1988.png
"
"src: https://static.jojowiki.com/images/thumb/d/d5/latest/20191015213843/NoPicAvailable.png/120px-NoPicAvailable.png
alt: NoPicAvailable.png
",1988,Esidisi illustration for Reki Taki(Autograph)[7],"src: https://static.jojowiki.com/images/thumb/d/d5/latest/20191015213843/NoPicAvailable.png/120px-NoPicAvailable.png
alt: NoPicAvailable.png
"
"src: https://static.jojowiki.com/images/thumb/d/dd/latest/20200116060158/JosephWSJWinterSpecial.png/120px-JosephWSJWinterSpecial.png
alt: JosephWSJWinterSpecial.png
","January 4, 1989",Weekly Shonen Jump 1989 Winter Special (Poster),"src: https://static.jojowiki.com/images/thumb/2/28/latest/20211102063743/WSJ_Winter_Special_1989_Pin_up.png/120px-WSJ_Winter_Special_1989_Pin_up.png
alt: WSJ Winter Special 1989 Pin up.png
src: https://static.jojowiki.com/images/thumb/d/dd/latest/20200508043041/Weekly_Jump_1989_WinterSpecial.png/120px-Weekly_Jump_1989_WinterSpecial.png
alt: Weekly Jump 1989 WinterSpecial.png
"
"src: https://static.jojowiki.com/images/thumb/7/75/latest/20191015220035/JumpComics12C2.png/120px-JumpComics12C2.png
alt: JumpComics12C2.png
","January 15, 1989",Weekly Shonen Jump 1989 Issue #3/4 (Cover),"src: https://static.jojowiki.com/images/thumb/2/2a/latest/20200504185458/WeeklyJumpJanuary15_1989.png/120px-WeeklyJumpJanuary15_1989.png
alt: WeeklyJumpJanuary15 1989.png
"
"src: https://static.jojowiki.com/images/thumb/2/2f/latest/20220104224823/Chapter_105_JoJonium.png/120px-Chapter_105_JoJonium.png
alt: Chapter 105 JoJonium.png
","January 29, 1989",Weekly Shonen Jump 1989 Issue #7 (Color Page),"src: https://static.jojowiki.com/images/thumb/4/42/latest/20230107235035/Chapter_105_Magazine_cover_A.jpg/120px-Chapter_105_Magazine_cover_A.jpg
alt: Chapter 105 Magazine cover A.jpg
"
"src: https://static.jojowiki.com/images/thumb/5/56/latest/20191015215206/WSJNo7Joseph.png/120px-WSJNo7Joseph.png
alt: WSJNo7Joseph.png
","January 29, 1989",Weekly Shonen Jump 1989 Issue #7 (Title Page),"src: https://static.jojowiki.com/images/thumb/e/ed/latest/20230108215756/Chapter_105_Magazine_cover_B.jpg/120px-Chapter_105_Magazine_cover_B.jpg
alt: Chapter 105 Magazine cover B.jpg
"
"src: https://static.jojowiki.com/images/thumb/c/c5/latest/20200606075014/JumpComics8.png/120px-JumpComics8.png
alt: JumpComics8.png
","February 10, 1989",Jump Comics Volume 8 (Cover),"src: https://static.jojowiki.com/images/thumb/c/c1/latest/20191015215450/Volume_8.jpg/120px-Volume_8.jpg
alt: Volume 8.jpg
"
"src: https://static.jojowiki.com/images/thumb/2/22/latest/20191015214743/JumpComics9C2.png/120px-JumpComics9C2.png
alt: JumpComics9C2.png
","March 13, 1989",Weekly Shonen Jump 1989 Issue #13 (Cover),"src: https://static.jojowiki.com/images/thumb/4/44/latest/20200510013035/Weekly_Jump_Mar_13%2C_1989.png/120px-Weekly_Jump_Mar_13%2C_1989.png
alt: Weekly Jump Mar 13, 1989.png
"
"src: https://static.jojowiki.com/images/thumb/e/eb/latest/20220104224956/Chapter_115_JoJonium.png/120px-Chapter_115_JoJonium.png
alt: Chapter 115 JoJonium.png
","April 10, 1989",Weekly Shonen Jump 1989 Issue #17 (Color Page),"src: https://static.jojowiki.com/images/thumb/2/26/latest/20221103020746/Chapter_115_Magazine_Cover_A.png/120px-Chapter_115_Magazine_Cover_A.png
alt: Chapter 115 Magazine Cover A.png
"
"src: https://static.jojowiki.com/images/thumb/b/b7/latest/20200117051120/JotaroWSJ1989No17Clean.jpg/120px-JotaroWSJ1989No17Clean.jpg
alt: JotaroWSJ1989No17Clean.jpg
","April 10, 1989",Weekly Shonen Jump 1989 Issue #17 (Title Page),"src: https://static.jojowiki.com/images/thumb/6/60/latest/20221103223433/Chapter_115_Magazine_Cover_B.png/120px-Chapter_115_Magazine_Cover_B.png
alt: Chapter 115 Magazine Cover B.png
"
"src: https://static.jojowiki.com/images/thumb/2/2f/latest/20191015215849/JumpComics9SPine.png/120px-JumpComics9SPine.png
alt: JumpComics9SPine.png
","April 10, 1989",Jump Comics Volume 9 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/a/ac/latest/20200116212924/WSJ1989No20C.png/120px-WSJ1989No20C.png
alt: WSJ1989No20C.png
","May 1, 1989",Weekly Shonen Jump 1989 Issue #20 (Cover),"src: https://static.jojowiki.com/images/thumb/0/02/latest/20221101222309/Weekly_Jump_May_1%2C_1989.png/120px-Weekly_Jump_May_1%2C_1989.png
alt: Weekly Jump May 1, 1989.png
"
"src: https://static.jojowiki.com/images/thumb/6/61/latest/20191015215830/JosephPart3Full.jpg/120px-JosephPart3Full.jpg
alt: JosephPart3Full.jpg
","May 1, 1989",Weekly Shonen Jump 1989 Issue #20 (Cover),"src: https://static.jojowiki.com/images/thumb/0/02/latest/20221101222309/Weekly_Jump_May_1%2C_1989.png/120px-Weekly_Jump_May_1%2C_1989.png
alt: Weekly Jump May 1, 1989.png
"
"src: https://static.jojowiki.com/images/thumb/f/f0/latest/20230220090316/JotaroVol13.png/120px-JotaroVol13.png
alt: JotaroVol13.png
","May 22, 1989",Weekly Shonen Jump 1989 Issue #23 (Catchphrase Grand Prix),"src: https://static.jojowiki.com/images/thumb/7/73/latest/20191015213538/WSJ1989No23Catch.jpg/120px-WSJ1989No23Catch.jpg
alt: WSJ1989No23Catch.jpg
"
"src: https://static.jojowiki.com/images/thumb/9/92/latest/20230628013600/ArakiAutograph1989-Jotaro.png/120px-ArakiAutograph1989-Jotaro.png
alt: ArakiAutograph1989-Jotaro.png
",Spring 1989,Jotaro Illustration (Autograph),"src: https://static.jojowiki.com/images/thumb/9/90/latest/20230628013601/Spring_89_Jotaro_Autograph.jpg/120px-Spring_89_Jotaro_Autograph.jpg
alt: Spring 89 Jotaro Autograph.jpg
"
"src: https://static.jojowiki.com/images/thumb/d/d3/latest/20200606075016/JumpComics10.png/120px-JumpComics10.png
alt: JumpComics10.png
","June 9, 1989",Jump Comics Volume 10 (Cover),"src: https://static.jojowiki.com/images/thumb/8/8b/latest/20191015215519/Volume_10.jpg/120px-Volume_10.jpg
alt: Volume 10.jpg
"
"src: https://static.jojowiki.com/images/thumb/0/05/latest/20210414033400/JumpComics10Spine.png/120px-JumpComics10Spine.png
alt: JumpComics10Spine.png
","June 9, 1989",Jump Comics Volume 10 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/5/5e/latest/20191015215048/WSJ1989No31C.png/120px-WSJ1989No31C.png
alt: WSJ1989No31C.png
","July 17, 1989",Weekly Shonen Jump 1989 Issue #31 (Cover),"src: https://static.jojowiki.com/images/thumb/b/be/latest/20200510015548/Weekly_Jump_Jul_17%2C_1989.png/120px-Weekly_Jump_Jul_17%2C_1989.png
alt: Weekly Jump Jul 17, 1989.png
"
"src: https://static.jojowiki.com/images/e/ed/latest/20220526073828/WSJ_Issue_31_1989_Jotaro.png
alt: WSJ Issue 31 1989 Jotaro.png
","July 17, 1989",Weekly Shonen Jump 1989 Issue #31 (Cover),"src: https://static.jojowiki.com/images/thumb/b/be/latest/20200510015548/Weekly_Jump_Jul_17%2C_1989.png/120px-Weekly_Jump_Jul_17%2C_1989.png
alt: Weekly Jump Jul 17, 1989.png
"
"src: https://static.jojowiki.com/images/thumb/b/b8/latest/20191015213944/JumpComics11Spine.png/120px-JumpComics11Spine.png
alt: JumpComics11Spine.png
","August 10, 1989",Jump Comics Volume 11 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/c/cf/latest/20200116052216/WSJ1989No36_Jotaro.jpg/120px-WSJ1989No36_Jotaro.jpg
alt: WSJ1989No36 Jotaro.jpg
","August 21, 1989",Weekly Shonen Jump 1989 Issue #36 (Cover),"src: https://static.jojowiki.com/images/thumb/f/f7/latest/20221101223931/Weekly_Jump_Aug_21%2C_1989.png/120px-Weekly_Jump_Aug_21%2C_1989.png
alt: Weekly Jump Aug 21, 1989.png
"
"src: https://static.jojowiki.com/images/thumb/c/cb/latest/20200116052218/WSJ1989No36.png/120px-WSJ1989No36.png
alt: WSJ1989No36.png
","August 21, 1989",Weekly Shonen Jump 1989 Issue #36 (Cover),"src: https://static.jojowiki.com/images/thumb/f/f7/latest/20221101223931/Weekly_Jump_Aug_21%2C_1989.png/120px-Weekly_Jump_Aug_21%2C_1989.png
alt: Weekly Jump Aug 21, 1989.png
"
"src: https://static.jojowiki.com/images/thumb/d/d4/latest/20191015215709/WSJ1989No36Summer.png/120px-WSJ1989No36Summer.png
alt: WSJ1989No36Summer.png
","August 21, 1989",Weekly Shonen Jump 1989 Issue #36Jump Summer Festival (Illustration),"src: https://static.jojowiki.com/images/thumb/c/cc/latest/20191015220012/JumpSummerFestival.jpg/120px-JumpSummerFestival.jpg
alt: JumpSummerFestival.jpg
"
"src: https://static.jojowiki.com/images/thumb/7/7b/latest/20220104224946/Chapter_136_JoJonium.png/120px-Chapter_136_JoJonium.png
alt: Chapter 136 JoJonium.png
","September 4, 1989",Weekly Shonen Jump 1989 Issue #38 (Color Page),"src: https://static.jojowiki.com/images/thumb/d/d5/latest/20210612045934/Chapter_136_Magazine_Cover_A.png/120px-Chapter_136_Magazine_Cover_A.png
alt: Chapter 136 Magazine Cover A.png
"
"src: https://static.jojowiki.com/images/thumb/9/99/latest/20191015215156/WSJ1989No38T.png/120px-WSJ1989No38T.png
alt: WSJ1989No38T.png
","September 4, 1989",Weekly Shonen Jump 1989 Issue #38 (Title Page),"src: https://static.jojowiki.com/images/thumb/4/41/latest/20210612000757/Chapter_136_Magazine_Cover_B.png/120px-Chapter_136_Magazine_Cover_B.png
alt: Chapter 136 Magazine Cover B.png
"
"src: https://static.jojowiki.com/images/thumb/d/dd/latest/20210601031051/Chapter_136_ENG_JJNM_Pg._4.png/120px-Chapter_136_ENG_JJNM_Pg._4.png
alt: Chapter 136 ENG JJNM Pg. 4.png
","September 4, 1989",Weekly Shonen Jump 1989 Issue #38 (Color Page),"src: https://static.jojowiki.com/images/thumb/f/f7/latest/20210611214143/Chapter_136_Magazine_Page_4.png/120px-Chapter_136_Magazine_Page_4.png
alt: Chapter 136 Magazine Page 4.png
"
"src: https://static.jojowiki.com/images/thumb/b/bd/latest/20200116072834/Baoh1989AnimeVideoPackage.png/80px-Baoh1989AnimeVideoPackage.png
alt: Baoh1989AnimeVideoPackage.png
src: https://static.jojowiki.com/images/thumb/b/ba/latest/20220826193915/Baoh_OVA_VHS_Package_6251.png/80px-Baoh_OVA_VHS_Package_6251.png
alt: Baoh OVA VHS Package 6251.png
","September 16, 1989",Baoh the Visitor Animation Video (VHS) (Package Illustration),"src: https://static.jojowiki.com/images/thumb/7/7d/latest/20191015214259/BaohVHS.png/120px-BaohVHS.png
alt: BaohVHS.png
"
"src: https://static.jojowiki.com/images/thumb/2/25/latest/20200116071707/BaohPostcard.png/80px-BaohPostcard.png
alt: BaohPostcard.png
src: https://static.jojowiki.com/images/thumb/b/b5/latest/20220826193125/BaohPostcard_6251.png/80px-BaohPostcard_6251.png
alt: BaohPostcard 6251.png
","September 16, 1989",Baoh the Visitor Postcards (VHS) (Illustration),"src: https://static.jojowiki.com/images/thumb/c/c9/latest/20200412110013/BaohPostcard-3.png/120px-BaohPostcard-3.png
alt: BaohPostcard-3.png
"
"src: https://static.jojowiki.com/images/thumb/0/05/latest/20200116072336/BAOH_postcard1.jpg/80px-BAOH_postcard1.jpg
alt: BAOH postcard1.jpg
src: https://static.jojowiki.com/images/thumb/9/90/latest/20220826193249/BAOH_VHS_Postcard1_6251.jpg/80px-BAOH_VHS_Postcard1_6251.jpg
alt: BAOH VHS Postcard1 6251.jpg
","September 16, 1989",Baoh the Visitor Postcards (VHS) (Illustration),"src: https://static.jojowiki.com/images/thumb/e/eb/latest/20200412110044/BaohPostcard-2.png/120px-BaohPostcard-2.png
alt: BaohPostcard-2.png
"
"src: https://static.jojowiki.com/images/thumb/0/01/latest/20220826194134/BAOH_postcard2.jpg/120px-BAOH_postcard2.jpg
alt: BAOH postcard2.jpg
","September 16, 1989",Baoh the Visitor Postcards (VHS) (Illustration),"src: https://static.jojowiki.com/images/thumb/d/d1/latest/20200412110120/BaohPostcard-1.png/120px-BaohPostcard-1.png
alt: BaohPostcard-1.png
"
"src: https://static.jojowiki.com/images/thumb/4/4f/latest/20191015215047/JumpComics12Spine.png/39px-JumpComics12Spine.png
alt: JumpComics12Spine.png
","October 9, 1989",Jump Comics Volume 12 (Spine Illustration),"src: https://static.jojowiki.com/images/thumb/3/32/latest/20191017210545/JoJoVolume1-12Spine.png/120px-JoJoVolume1-12Spine.png
alt: JoJoVolume1-12Spine.png
"
"src: https://static.jojowiki.com/images/thumb/8/8e/latest/20200116071729/Baoh1989CDJacket.png/80px-Baoh1989CDJacket.png
alt: Baoh1989CDJacket.png
src: https://static.jojowiki.com/images/thumb/7/70/latest/20220826192838/Baoh_OVA_CD_Jacket_6251.png/80px-Baoh_OVA_CD_Jacket_6251.png
alt: Baoh OVA CD Jacket 6251.png
","October 11, 1989",Baoh the Visitor Original Soundtrack (CD Jacket),"src: https://static.jojowiki.com/images/thumb/9/96/latest/20200623001537/BaohOST.jpg/120px-BaohOST.jpg
alt: BaohOST.jpg
"
"src: https://static.jojowiki.com/images/thumb/9/98/latest/20220104231415/Chapter_146_JoJonium_Cover_A.png/120px-Chapter_146_JoJonium_Cover_A.png
alt: Chapter 146 JoJonium Cover A.png
","November 13, 1989",Weekly Shonen Jump 1989 Issue #48 (Color Page),"src: https://static.jojowiki.com/images/thumb/a/a1/latest/20210613012055/Chapter_146_Magazine_Cover_A.png/120px-Chapter_146_Magazine_Cover_A.png
alt: Chapter 146 Magazine Cover A.png
"
"src: https://static.jojowiki.com/images/thumb/a/a2/latest/20200116213748/WSJ1989No48clean.jpg/120px-WSJ1989No48clean.jpg
alt: WSJ1989No48clean.jpg
","November 13, 1989",Weekly Shonen Jump 1989 Issue #48 (Title Page),"src: https://static.jojowiki.com/images/thumb/0/0a/latest/20210614032706/Chapter_146_Magazine_Cover_B.png/120px-Chapter_146_Magazine_Cover_B.png
alt: Chapter 146 Magazine Cover B.png
"
"src: https://static.jojowiki.com/images/thumb/7/79/latest/20200116214009/DioWSJ1990No3.png/120px-DioWSJ1990No3.png
alt: DioWSJ1990No3.png
","January 8, 1990",Weekly Shonen Jump 1990 Issue #3-4 (Bonus Carddass Jump Superheroes),"src: https://static.jojowiki.com/images/thumb/0/02/latest/20220515085548/Carddass1990.png/120px-Carddass1990.png
alt: Carddass1990.png
"
"src: https://static.jojowiki.com/images/thumb/f/fa/latest/20200116215843/WSJ1990No15SilverPeel.png/120px-WSJ1990No15SilverPeel.png
alt: WSJ1990No15SilverPeel.png
","January 8, 1990",Weekly Shonen Jump 1990 Issue #3-4 (Bonus Carddass Jump Superheroes)[8],"src: https://static.jojowiki.com/images/thumb/1/13/latest/20200831001741/1990_WSJ-CarddassJotaro.png/120px-1990_WSJ-CarddassJotaro.png
alt: 1990 WSJ-CarddassJotaro.png
"
"src: https://static.jojowiki.com/images/thumb/d/d1/latest/20191015215012/WSJ1990No5C.png/120px-WSJ1990No5C.png
alt: WSJ1990No5C.png
","January 15, 1990",Weekly Shonen Jump 1990 Issue #5 (Cover),"src: https://static.jojowiki.com/images/thumb/3/33/latest/20191015212828/Weekly_Jump_January_15_1990.jpg/120px-Weekly_Jump_January_15_1990.jpg
alt: Weekly Jump January 15 1990.jpg
"
"src: https://static.jojowiki.com/images/thumb/4/4a/latest/20200116214329/WSJ1990No5.png/120px-WSJ1990No5.png
alt: WSJ1990No5.png
","January 15, 1990",Weekly Shonen Jump 1990 Issue #5 (Calendar \ Poster),"src: https://static.jojowiki.com/images/thumb/5/56/latest/20210615151112/WSJ_no.5_1990_Miracle_Calendar.png/120px-WSJ_no.5_1990_Miracle_Calendar.png
alt: WSJ no.5 1990 Miracle Calendar.png
"
"src: https://static.jojowiki.com/images/thumb/4/49/latest/20230630031327/ArakiAutographFeb1990-Jotaro.png/120px-ArakiAutographFeb1990-Jotaro.png
alt: ArakiAutographFeb1990-Jotaro.png
",February 1990,"Complimentary item for the Special Jury Prizefrom the 57th Hot Step Awards, won by Shosho Kurihara(Poster color set illustration)","src: https://static.jojowiki.com/images/thumb/f/fb/latest/20230630031326/Gift_Autograph_Feb_1990.jpg/180px-Gift_Autograph_Feb_1990.jpg
alt: Gift Autograph Feb 1990.jpg
"
"src: https://static.jojowiki.com/images/thumb/6/6f/latest/20220104225136/Chapter_157_JoJonium_Page_1.png/120px-Chapter_157_JoJonium_Page_1.png
alt: Chapter 157 JoJonium Page 1.png
","February 12, 1990",Weekly Shonen Jump 1990 Issue #9 (Color Page),"src: https://static.jojowiki.com/images/thumb/5/5a/latest/20221101023308/Chapter_157_Magazine_Cover_A.jpg/120px-Chapter_157_Magazine_Cover_A.jpg
alt: Chapter 157 Magazine Cover A.jpg
"
"src: https://static.jojowiki.com/images/thumb/d/de/latest/20200116064611/WSJ1990No9.png/120px-WSJ1990No9.png
alt: WSJ1990No9.png
","February 12, 1990",Weekly Shonen Jump 1990 Issue #9 (Title Page),"src: https://static.jojowiki.com/images/thumb/0/0c/latest/20221101023524/Chapter_157_Magazine_Cover_B.png/120px-Chapter_157_Magazine_Cover_B.png
alt: Chapter 157 Magazine Cover B.png
"
"src: https://static.jojowiki.com/images/thumb/9/9e/latest/20220104225156/Chapter_157_JoJonium_Page_4.png/120px-Chapter_157_JoJonium_Page_4.png
alt: Chapter 157 JoJonium Page 4.png
","February 12, 1990",Weekly Shonen Jump 1990 Issue #9 (Color Page),"src: https://static.jojowiki.com/images/thumb/d/df/latest/20221101195944/Chapter_157_Magazine_Page_4.png/120px-Chapter_157_Magazine_Page_4.png
alt: Chapter 157 Magazine Page 4.png
"
